,Adj Close,Close,High,Low,Open,Volume
2010-06-02,1098.38,1098.38,1098.56,1072.03,1073.01,5026360000.0
2010-06-03,1102.83,1102.83,1105.67,1091.81,1098.82,4995970000.0
2010-06-04,1064.88,1064.88,1098.43,1060.5,1098.43,6180580000.0
2010-06-07,1050.47,1050.47,1071.36,1049.86,1065.84,5467560000.0
2010-06-08,1062.0,1062.0,1063.15,1042.17,1050.81,6192750000.0
2010-06-09,1055.69,1055.69,1077.74,1052.25,1062.75,5983200000.0
2010-06-10,1086.84,1086.84,1087.85,1058.77,1058.77,5144780000.0
2010-06-11,1091.6,1091.6,1092.25,1077.12,1082.65,4059280000.0
2010-06-14,1089.63,1089.63,1105.91,1089.03,1095.0,4425830000.0
2010-06-15,1115.23,1115.23,1115.59,1091.21,1091.21,4644490000.0
2010-06-16,1114.61,1114.61,1118.74,1107.13,1114.02,5002600000.0
2010-06-17,1116.04,1116.04,1117.72,1105.87,1115.98,4557760000.0
2010-06-18,1117.51,1117.51,1121.01,1113.93,1116.16,4555360000.0
2010-06-21,1113.2,1113.2,1131.23,1108.24,1122.79,4514360000.0
2010-06-22,1095.31,1095.31,1118.5,1094.18,1113.9,4514380000.0
2010-06-23,1092.04,1092.04,1099.64,1085.31,1095.57,4526150000.0
2010-06-24,1073.69,1073.69,1090.93,1071.6,1090.93,4814830000.0
2010-06-25,1076.76,1076.76,1083.56,1067.89,1075.1,5128840000.0
2010-06-28,1074.57,1074.57,1082.6,1071.45,1077.5,3896410000.0
2010-06-29,1041.24,1041.24,1071.1,1035.18,1071.1,6136700000.0
2010-06-30,1030.71,1030.71,1048.08,1028.33,1040.56,5067080000.0
2010-07-01,1027.37,1027.37,1033.58,1010.91,1031.1,6435770000.0
2010-07-02,1022.58,1022.58,1032.95,1015.93,1027.65,3968500000.0
2010-07-06,1028.06,1028.06,1042.5,1018.35,1028.09,4691240000.0
2010-07-07,1060.27,1060.27,1060.89,1028.54,1028.54,4931220000.0
2010-07-08,1070.25,1070.25,1071.25,1058.24,1062.92,4548460000.0
2010-07-09,1077.96,1077.96,1078.16,1068.1,1070.5,3506570000.0
2010-07-12,1078.75,1078.75,1080.78,1070.45,1077.23,3426990000.0
2010-07-13,1095.34,1095.34,1099.46,1080.65,1080.65,4640460000.0
2010-07-14,1095.17,1095.17,1099.08,1087.68,1095.61,4521050000.0
2010-07-15,1096.48,1096.48,1098.66,1080.53,1094.46,4552470000.0
2010-07-16,1064.88,1064.88,1093.85,1063.32,1093.85,5297350000.0
2010-07-19,1071.25,1071.25,1074.7,1061.11,1066.85,4089500000.0
2010-07-20,1083.48,1083.48,1083.94,1056.88,1064.53,4713280000.0
2010-07-21,1069.59,1069.59,1088.96,1065.25,1086.67,4747180000.0
2010-07-22,1093.67,1093.67,1097.5,1072.14,1072.14,4826900000.0
2010-07-23,1102.66,1102.66,1103.73,1087.88,1092.17,4524570000.0
2010-07-26,1115.01,1115.01,1115.01,1101.3,1102.89,4009650000.0
2010-07-27,1113.84,1113.84,1120.95,1109.78,1117.36,4725690000.0
2010-07-28,1106.13,1106.13,1114.66,1103.11,1112.84,4002390000.0
2010-07-29,1101.53,1101.53,1115.9,1092.82,1108.07,4612420000.0
2010-07-30,1101.6,1101.6,1106.44,1088.01,1098.44,4006450000.0
2010-08-02,1125.86,1125.86,1127.3,1107.53,1107.53,4144180000.0
2010-08-03,1120.46,1120.46,1125.44,1116.76,1125.34,4071820000.0
2010-08-04,1127.24,1127.24,1128.75,1119.46,1121.06,4057850000.0
2010-08-05,1125.81,1125.81,1126.56,1118.81,1125.78,3685560000.0
2010-08-06,1121.64,1121.64,1123.06,1107.17,1122.07,3857890000.0
2010-08-09,1127.79,1127.79,1129.24,1120.91,1122.8,3979360000.0
2010-08-10,1121.06,1121.06,1127.16,1111.58,1122.92,3979360000.0
2010-08-11,1089.47,1089.47,1116.89,1088.55,1116.89,4511860000.0
2010-08-12,1083.61,1083.61,1086.72,1076.69,1081.48,4521050000.0
2010-08-13,1079.25,1079.25,1086.25,1079.0,1082.22,3328890000.0
2010-08-16,1079.38,1079.38,1082.62,1069.49,1077.49,3142450000.0
2010-08-17,1092.54,1092.54,1100.14,1081.16,1081.16,3968210000.0
2010-08-18,1094.16,1094.16,1099.77,1085.76,1092.08,3724260000.0
2010-08-19,1075.63,1075.63,1092.44,1070.66,1092.44,4290540000.0
2010-08-20,1071.69,1071.69,1075.63,1063.91,1075.63,3761570000.0
2010-08-23,1067.36,1067.36,1081.58,1067.08,1073.36,3210950000.0
2010-08-24,1051.87,1051.87,1063.2,1046.68,1063.2,4436330000.0
2010-08-25,1055.33,1055.33,1059.38,1039.83,1048.98,4360190000.0
2010-08-26,1047.22,1047.22,1061.45,1045.4,1056.28,3646710000.0
2010-08-27,1064.59,1064.59,1065.21,1039.7,1049.27,4102460000.0
2010-08-30,1048.92,1048.92,1064.4,1048.79,1062.9,2917990000.0
2010-08-31,1049.33,1049.33,1055.14,1040.88,1046.88,4038770000.0
2010-09-01,1080.29,1080.29,1081.3,1049.72,1049.72,4396880000.0
2010-09-02,1090.1,1090.1,1090.1,1080.39,1080.66,3704210000.0
2010-09-03,1104.51,1104.51,1105.1,1093.61,1093.61,3534500000.0
2010-09-07,1091.84,1091.84,1102.6,1091.15,1102.6,3107380000.0
2010-09-08,1098.87,1098.87,1103.26,1092.36,1092.36,3224640000.0
2010-09-09,1104.18,1104.18,1110.27,1101.15,1101.15,3387770000.0
2010-09-10,1109.55,1109.55,1110.88,1103.92,1104.57,3061160000.0
2010-09-13,1121.9,1121.9,1123.87,1113.38,1113.38,4521050000.0
2010-09-14,1121.1,1121.1,1127.36,1115.58,1121.16,4521050000.0
2010-09-15,1125.07,1125.07,1126.46,1114.63,1119.43,3369840000.0
2010-09-16,1124.66,1124.66,1125.44,1118.88,1123.89,3364080000.0
2010-09-17,1125.59,1125.59,1131.47,1122.43,1126.39,4086140000.0
2010-09-20,1142.71,1142.71,1144.86,1126.57,1126.57,3364080000.0
2010-09-21,1139.78,1139.78,1148.59,1136.22,1142.82,4175660000.0
2010-09-22,1134.28,1134.28,1144.38,1131.58,1139.49,3911070000.0
2010-09-23,1124.83,1124.83,1136.77,1122.79,1131.1,3847850000.0
2010-09-24,1148.67,1148.67,1148.9,1131.69,1131.69,4123950000.0
2010-09-27,1142.16,1142.16,1149.92,1142.0,1148.64,3587860000.0
2010-09-28,1147.7,1147.7,1150.0,1132.09,1142.31,4025840000.0
2010-09-29,1144.73,1144.73,1148.63,1140.26,1146.75,3990280000.0
2010-09-30,1141.2,1141.2,1157.16,1136.08,1145.97,4284160000.0
2010-10-01,1146.24,1146.24,1150.3,1139.42,1143.49,4298910000.0
2010-10-04,1137.03,1137.03,1148.16,1131.87,1144.96,3604110000.0
2010-10-05,1160.75,1160.75,1162.76,1140.68,1140.68,4068840000.0
2010-10-06,1159.97,1159.97,1162.33,1154.85,1159.81,4073160000.0
2010-10-07,1158.06,1158.06,1163.87,1151.41,1161.57,3910550000.0
2010-10-08,1165.15,1165.15,1167.73,1155.58,1158.36,3871420000.0
2010-10-11,1165.32,1165.32,1168.68,1162.02,1165.32,2505900000.0
2010-10-12,1169.77,1169.77,1172.58,1155.71,1164.28,4076170000.0
2010-10-13,1178.1,1178.1,1184.38,1171.32,1171.32,4969410000.0
2010-10-14,1173.81,1173.81,1178.89,1166.71,1177.82,4969410000.0
2010-10-15,1176.19,1176.19,1181.2,1167.12,1177.47,5724910000.0
2010-10-18,1184.71,1184.71,1185.53,1174.55,1176.83,4450050000.0
2010-10-19,1165.9,1165.9,1178.64,1159.71,1178.64,5600120000.0
2010-10-20,1178.17,1178.17,1182.94,1166.74,1166.74,5027880000.0
2010-10-21,1180.26,1180.26,1189.43,1171.17,1179.82,4625470000.0
2010-10-22,1183.08,1183.08,1183.93,1178.99,1180.52,3177890000.0
2010-10-25,1185.62,1185.62,1196.14,1184.74,1184.74,4221380000.0
2010-10-26,1185.64,1185.64,1187.11,1177.72,1184.88,4203680000.0
2010-10-27,1182.45,1182.45,1183.84,1171.7,1183.84,4335670000.0
2010-10-28,1183.78,1183.78,1189.53,1177.1,1184.47,4283460000.0
2010-10-29,1183.26,1183.26,1185.46,1179.7,1183.87,3537880000.0
2010-11-01,1184.38,1184.38,1195.81,1177.65,1185.71,4129180000.0
2010-11-02,1193.57,1193.57,1195.88,1187.86,1187.86,3866200000.0
2010-11-03,1197.96,1197.96,1198.3,1183.56,1193.79,4665480000.0
2010-11-04,1221.06,1221.06,1221.25,1198.34,1198.34,5695470000.0
2010-11-05,1225.85,1225.85,1227.08,1220.29,1221.2,5637460000.0
2010-11-08,1223.25,1223.25,1224.57,1217.55,1223.24,3937230000.0
2010-11-09,1213.4,1213.4,1226.84,1208.94,1223.59,4848040000.0
2010-11-10,1218.71,1218.71,1218.75,1204.33,1213.14,4561300000.0
2010-11-11,1213.54,1213.54,1215.45,1204.49,1213.04,3931120000.0
2010-11-12,1199.21,1199.21,1210.5,1194.08,1209.07,4213620000.0
2010-11-15,1197.75,1197.75,1207.43,1197.15,1200.44,3503370000.0
2010-11-16,1178.34,1178.34,1194.79,1173.0,1194.79,5116380000.0
2010-11-17,1178.59,1178.59,1183.56,1175.82,1178.33,3904780000.0
2010-11-18,1196.69,1196.69,1200.29,1183.75,1183.75,4687260000.0
2010-11-19,1199.73,1199.73,1199.97,1189.44,1196.12,3675390000.0
2010-11-22,1197.84,1197.84,1198.94,1184.58,1198.07,3689500000.0
2010-11-23,1180.73,1180.73,1192.51,1176.91,1192.51,4133070000.0
2010-11-24,1198.35,1198.35,1198.62,1183.7,1183.7,3384250000.0
2010-11-26,1189.4,1189.4,1194.16,1186.93,1194.16,1613820000.0
2010-11-29,1187.76,1187.76,1190.34,1173.64,1189.08,3673450000.0
2010-11-30,1180.55,1180.55,1187.4,1174.14,1182.96,4284700000.0
2010-12-01,1206.07,1206.07,1207.61,1186.6,1186.6,4548110000.0
2010-12-02,1221.53,1221.53,1221.89,1206.81,1206.81,4970800000.0
2010-12-03,1224.71,1224.71,1225.57,1216.82,1219.93,3735780000.0
2010-12-06,1223.12,1223.12,1225.8,1220.67,1223.87,3527370000.0
2010-12-07,1223.75,1223.75,1235.05,1223.25,1227.25,6970630000.0
2010-12-08,1228.28,1228.28,1228.93,1219.5,1225.02,4607590000.0
2010-12-09,1233.0,1233.0,1234.71,1226.85,1230.14,4522510000.0
2010-12-10,1240.4,1240.4,1240.4,1232.58,1233.85,4547310000.0
2010-12-13,1240.46,1240.46,1246.73,1240.34,1242.52,4361240000.0
2010-12-14,1241.59,1241.59,1246.59,1238.17,1241.84,4132350000.0
2010-12-15,1235.23,1235.23,1244.25,1234.01,1241.58,4407340000.0
2010-12-16,1242.87,1242.87,1243.75,1232.85,1236.34,4736820000.0
2010-12-17,1243.91,1243.91,1245.81,1239.87,1243.63,4632470000.0
2010-12-20,1247.08,1247.08,1250.2,1241.51,1245.76,3548140000.0
2010-12-21,1254.6,1254.6,1255.82,1249.43,1249.43,3479670000.0
2010-12-22,1258.84,1258.84,1259.39,1254.94,1254.94,1285590000.0
2010-12-23,1256.77,1256.77,1258.59,1254.05,1257.53,2515020000.0
2010-12-27,1257.54,1257.54,1258.43,1251.48,1254.66,1992470000.0
2010-12-28,1258.51,1258.51,1259.9,1256.22,1259.1,2478450000.0
2010-12-29,1259.78,1259.78,1262.6,1258.78,1258.78,2214380000.0
2010-12-30,1257.88,1257.88,1261.09,1256.32,1259.44,1970720000.0
2010-12-31,1257.64,1257.64,1259.34,1254.19,1256.76,1799770000.0
2011-01-03,1271.87,1271.87,1276.17,1257.62,1257.62,4286670000.0
2011-01-04,1270.2,1270.2,1274.12,1262.66,1272.95,4796420000.0
2011-01-05,1276.56,1276.56,1277.63,1265.36,1268.78,4764920000.0
2011-01-06,1273.85,1273.85,1278.17,1270.43,1276.29,4844100000.0
2011-01-07,1271.5,1271.5,1276.83,1261.7,1274.41,4963110000.0
2011-01-10,1269.75,1269.75,1271.52,1262.18,1270.84,4036450000.0
2011-01-11,1274.48,1274.48,1277.25,1269.62,1272.58,4050750000.0
2011-01-12,1285.96,1285.96,1286.87,1275.65,1275.65,4226940000.0
2011-01-13,1283.76,1283.76,1286.7,1280.47,1285.78,4310840000.0
2011-01-14,1293.24,1293.24,1293.24,1281.24,1282.9,4661590000.0
2011-01-18,1295.02,1295.02,1296.06,1290.16,1293.22,5284990000.0
2011-01-19,1281.92,1281.92,1294.6,1278.92,1294.52,4743710000.0
2011-01-20,1280.26,1280.26,1283.35,1271.26,1280.85,4935320000.0
2011-01-21,1283.35,1283.35,1291.21,1282.07,1283.63,4935320000.0
2011-01-24,1290.84,1290.84,1291.93,1282.47,1283.29,3902470000.0
2011-01-25,1291.18,1291.18,1291.26,1281.07,1288.17,4595380000.0
2011-01-26,1296.63,1296.63,1299.74,1291.97,1291.97,4730980000.0
2011-01-27,1299.54,1299.54,1301.29,1294.41,1297.51,4309190000.0
2011-01-28,1276.34,1276.34,1302.67,1275.1,1299.63,5618630000.0
2011-01-31,1286.12,1286.12,1287.17,1276.5,1276.5,4167160000.0
2011-02-01,1307.59,1307.59,1308.86,1289.14,1289.14,5164500000.0
2011-02-02,1304.03,1304.03,1307.61,1302.62,1305.91,4098260000.0
2011-02-03,1307.1,1307.1,1308.6,1294.83,1302.77,4370990000.0
2011-02-04,1310.87,1310.87,1311.0,1301.67,1307.01,3925950000.0
2011-02-07,1319.05,1319.05,1322.85,1311.85,1311.85,3902270000.0
2011-02-08,1324.57,1324.57,1324.87,1316.03,1318.76,3881530000.0
2011-02-09,1320.88,1320.88,1324.54,1314.89,1322.48,3922240000.0
2011-02-10,1321.87,1321.87,1322.78,1311.74,1318.13,4184610000.0
2011-02-11,1329.15,1329.15,1330.79,1316.08,1318.66,4219300000.0
2011-02-14,1332.32,1332.32,1332.96,1326.9,1328.73,3567040000.0
2011-02-15,1328.01,1328.01,1330.43,1324.61,1330.43,3926860000.0
2011-02-16,1336.32,1336.32,1337.61,1329.51,1329.51,1966450000.0
2011-02-17,1340.43,1340.43,1341.5,1331.0,1334.37,1966450000.0
2011-02-18,1343.01,1343.01,1344.07,1338.12,1340.38,1162310000.0
2011-02-22,1315.44,1315.44,1338.91,1312.33,1338.91,1322780000.0
2011-02-23,1307.4,1307.4,1317.91,1299.55,1315.44,1330340000.0
2011-02-24,1306.1,1306.1,1310.91,1294.26,1307.09,1222900000.0
2011-02-25,1319.88,1319.88,1320.61,1307.34,1307.34,3836030000.0
2011-02-28,1327.22,1327.22,1329.38,1320.55,1321.61,1252850000.0
2011-03-01,1306.33,1306.33,1332.09,1306.14,1328.64,1180420000.0
2011-03-02,1308.44,1308.44,1314.19,1302.58,1305.47,1025000000.0
2011-03-03,1330.97,1330.97,1332.28,1312.37,1312.37,4340470000.0
2011-03-04,1321.15,1321.15,1331.08,1312.59,1330.73,4223740000.0
2011-03-07,1310.13,1310.13,1327.68,1303.99,1322.72,3964730000.0
2011-03-08,1321.82,1321.82,1325.74,1306.86,1311.05,4531420000.0
2011-03-09,1320.02,1320.02,1323.21,1312.27,1319.92,3709520000.0
2011-03-10,1295.11,1295.11,1315.72,1294.21,1315.72,4723020000.0
2011-03-11,1304.28,1304.28,1308.35,1291.99,1293.43,3740400000.0
2011-03-14,1296.39,1296.39,1301.19,1286.37,1301.19,4050370000.0
2011-03-15,1281.87,1281.87,1288.46,1261.12,1288.46,5201400000.0
2011-03-16,1256.88,1256.88,1280.91,1249.05,1279.46,5833000000.0
2011-03-17,1273.72,1273.72,1278.88,1261.61,1261.61,4134950000.0
2011-03-18,1279.21,1279.21,1288.88,1276.18,1276.71,4685500000.0
2011-03-21,1298.38,1298.38,1300.58,1281.65,1281.65,4223730000.0
2011-03-22,1293.77,1293.77,1299.35,1292.7,1298.29,3576550000.0
2011-03-23,1297.54,1297.54,1300.51,1284.05,1292.19,3842350000.0
2011-03-24,1309.66,1309.66,1311.34,1297.74,1300.61,4223740000.0
2011-03-25,1313.8,1313.8,1319.18,1310.15,1311.8,4223740000.0
2011-03-28,1310.19,1310.19,1319.74,1310.19,1315.45,3215170000.0
2011-03-29,1319.44,1319.44,1319.45,1305.26,1309.37,3482580000.0
2011-03-30,1328.26,1328.26,1331.74,1321.89,1321.89,3809570000.0
2011-03-31,1325.83,1325.83,1329.77,1325.03,1327.44,3566270000.0
2011-04-01,1332.41,1332.41,1337.85,1328.89,1329.48,4223740000.0
2011-04-04,1332.87,1332.87,1336.74,1329.1,1333.56,4223740000.0
2011-04-05,1332.63,1332.63,1338.21,1330.03,1332.03,3852280000.0
2011-04-06,1335.54,1335.54,1339.38,1331.09,1335.94,4223740000.0
2011-04-07,1333.51,1333.51,1338.8,1326.56,1334.82,4005600000.0
2011-04-08,1328.17,1328.17,1339.46,1322.94,1336.16,3582810000.0
2011-04-11,1324.46,1324.46,1333.77,1321.06,1329.01,3478970000.0
2011-04-12,1314.16,1314.16,1321.96,1309.51,1321.96,4275490000.0
2011-04-13,1314.41,1314.41,1321.35,1309.19,1314.03,3850860000.0
2011-04-14,1314.52,1314.52,1316.79,1302.42,1311.13,3872630000.0
2011-04-15,1319.68,1319.68,1322.88,1313.68,1314.54,4223740000.0
2011-04-18,1305.14,1305.14,1313.35,1294.7,1313.35,4223740000.0
2011-04-19,1312.62,1312.62,1312.7,1303.97,1305.99,3886300000.0
2011-04-20,1330.36,1330.36,1332.66,1319.12,1319.12,4236280000.0
2011-04-21,1337.38,1337.38,1337.49,1332.83,1333.23,3587240000.0
2011-04-25,1335.25,1335.25,1337.55,1331.47,1337.14,2142130000.0
2011-04-26,1347.24,1347.24,1349.55,1336.75,1336.75,3908060000.0
2011-04-27,1355.66,1355.66,1357.49,1344.25,1348.43,4051570000.0
2011-04-28,1360.48,1360.48,1361.71,1353.6,1353.86,4036820000.0
2011-04-29,1363.61,1363.61,1364.56,1358.69,1360.14,3479070000.0
2011-05-02,1361.22,1361.22,1370.58,1358.59,1365.21,3846250000.0
2011-05-03,1356.62,1356.62,1360.84,1349.52,1359.76,4223740000.0
2011-05-04,1347.32,1347.32,1355.9,1341.5,1355.9,4223740000.0
2011-05-05,1335.1,1335.1,1348.0,1329.17,1344.16,3846250000.0
2011-05-06,1340.2,1340.2,1354.36,1335.58,1340.24,4223740000.0
2011-05-09,1346.29,1346.29,1349.44,1338.64,1340.2,4265250000.0
2011-05-10,1357.16,1357.16,1359.44,1348.34,1348.34,4223740000.0
2011-05-11,1342.08,1342.08,1354.51,1336.36,1354.51,3846250000.0
2011-05-12,1348.65,1348.65,1351.05,1332.03,1339.39,3777210000.0
2011-05-13,1337.77,1337.77,1350.47,1333.36,1348.69,3426660000.0
2011-05-16,1329.47,1329.47,1343.33,1327.32,1334.77,3846250000.0
2011-05-17,1328.98,1328.98,1330.42,1318.51,1326.1,4053970000.0
2011-05-18,1340.68,1340.68,1341.82,1326.59,1328.54,3922030000.0
2011-05-19,1343.6,1343.6,1346.82,1336.36,1342.4,3626110000.0
2011-05-20,1333.27,1333.27,1342.0,1330.67,1342.0,4066020000.0
2011-05-23,1317.37,1317.37,1333.07,1312.88,1333.07,3255580000.0
2011-05-24,1316.28,1316.28,1323.72,1313.87,1317.7,3846250000.0
2011-05-25,1320.47,1320.47,1325.86,1311.8,1316.36,4109670000.0
2011-05-26,1325.69,1325.69,1328.51,1314.41,1320.64,3259470000.0
2011-05-27,1331.1,1331.1,1334.62,1325.69,1325.69,3124560000.0
2011-05-31,1345.2,1345.2,1345.2,1331.1,1331.1,4696240000.0
2011-06-01,1314.55,1314.55,1345.2,1313.71,1345.2,4241090000.0
2011-06-02,1312.94,1312.94,1318.03,1305.61,1314.55,3762170000.0
2011-06-03,1300.16,1300.16,1312.94,1297.9,1312.94,3505030000.0
2011-06-06,1286.17,1286.17,1300.26,1284.72,1300.26,3555980000.0
2011-06-07,1284.94,1284.94,1296.22,1284.74,1286.31,3846250000.0
2011-06-08,1279.56,1279.56,1287.04,1277.42,1284.63,3970810000.0
2011-06-09,1289.0,1289.0,1294.54,1279.63,1279.63,3332510000.0
2011-06-10,1270.98,1270.98,1288.6,1268.28,1288.6,3846250000.0
2011-06-13,1271.83,1271.83,1277.04,1265.64,1271.31,4132520000.0
2011-06-14,1287.87,1287.87,1292.5,1272.22,1272.22,3500280000.0
2011-06-15,1265.42,1265.42,1287.87,1261.9,1287.87,4070500000.0
2011-06-16,1267.64,1267.64,1274.11,1258.07,1265.53,3846250000.0
2011-06-17,1271.5,1271.5,1279.82,1267.4,1268.58,4916460000.0
2011-06-20,1278.36,1278.36,1280.42,1267.56,1271.5,3464660000.0
2011-06-21,1295.52,1295.52,1297.62,1278.4,1278.4,4056150000.0
2011-06-22,1287.14,1287.14,1298.61,1286.79,1295.48,3718420000.0
2011-06-23,1283.5,1283.5,1286.6,1262.87,1286.6,4983450000.0
2011-06-24,1268.45,1268.45,1283.93,1267.24,1283.04,3665340000.0
2011-06-27,1280.1,1280.1,1284.91,1267.53,1268.44,3479070000.0
2011-06-28,1296.67,1296.67,1296.8,1280.21,1280.21,3681500000.0
2011-06-29,1307.41,1307.41,1309.21,1296.85,1296.85,4347540000.0
2011-06-30,1320.64,1320.64,1321.97,1307.64,1307.64,4200500000.0
2011-07-01,1339.67,1339.67,1341.01,1318.18,1320.64,3796930000.0
2011-07-05,1337.88,1337.88,1340.89,1334.3,1339.59,3722320000.0
2011-07-06,1339.22,1339.22,1340.94,1330.92,1337.56,3564190000.0
2011-07-07,1353.22,1353.22,1356.48,1339.62,1339.62,4069530000.0
2011-07-08,1343.8,1343.8,1352.39,1333.71,1352.39,3594360000.0
2011-07-11,1319.49,1319.49,1343.31,1316.42,1343.31,3879130000.0
2011-07-12,1313.64,1313.64,1327.17,1313.33,1319.61,4227890000.0
2011-07-13,1317.72,1317.72,1331.48,1314.45,1314.45,4060080000.0
2011-07-14,1308.87,1308.87,1326.88,1306.51,1317.74,4358570000.0
2011-07-15,1316.14,1316.14,1317.7,1307.52,1308.87,4242760000.0
2011-07-18,1305.44,1305.44,1315.94,1295.92,1315.94,4118160000.0
2011-07-19,1326.73,1326.73,1328.14,1307.07,1307.07,4304600000.0
2011-07-20,1325.84,1325.84,1330.43,1323.65,1328.66,3767420000.0
2011-07-21,1343.8,1343.8,1347.0,1325.65,1325.65,4837430000.0
2011-07-22,1345.02,1345.02,1346.1,1336.95,1343.8,3522830000.0
2011-07-25,1337.43,1337.43,1344.32,1331.09,1344.32,3536890000.0
2011-07-26,1331.94,1331.94,1338.51,1329.59,1337.39,4007050000.0
2011-07-27,1304.89,1304.89,1331.91,1303.49,1331.91,3479040000.0
2011-07-28,1300.67,1300.67,1316.32,1299.16,1304.84,4951800000.0
2011-07-29,1292.28,1292.28,1304.16,1282.86,1300.12,5061190000.0
2011-08-01,1286.94,1286.94,1307.38,1274.73,1292.59,4967390000.0
2011-08-02,1254.05,1254.05,1286.56,1254.03,1286.56,5206290000.0
2011-08-03,1260.34,1260.34,1261.2,1234.56,1254.25,6446940000.0
2011-08-04,1200.07,1200.07,1260.23,1199.54,1260.23,4266530000.0
2011-08-05,1199.38,1199.38,1218.11,1168.09,1200.28,5454590000.0
2011-08-08,1119.46,1119.46,1198.48,1119.28,1198.48,2615150000.0
2011-08-09,1172.53,1172.53,1172.88,1101.54,1120.23,2366660000.0
2011-08-10,1120.76,1120.76,1171.77,1118.01,1171.77,5018070000.0
2011-08-11,1172.64,1172.64,1186.29,1121.3,1121.3,3685050000.0
2011-08-12,1178.81,1178.81,1189.04,1170.74,1172.87,5640380000.0
2011-08-15,1204.49,1204.49,1204.49,1178.86,1178.86,4272850000.0
2011-08-16,1192.76,1192.76,1204.22,1180.53,1204.22,5071600000.0
2011-08-17,1193.89,1193.89,1208.47,1184.36,1192.89,4388340000.0
2011-08-18,1140.65,1140.65,1189.62,1131.03,1189.62,3234810000.0
2011-08-19,1123.53,1123.53,1154.54,1122.05,1140.47,5167560000.0
2011-08-22,1123.82,1123.82,1145.49,1121.09,1123.55,5436260000.0
2011-08-23,1162.35,1162.35,1162.35,1124.36,1124.36,5013170000.0
2011-08-24,1177.6,1177.6,1178.56,1156.3,1162.16,5315310000.0
2011-08-25,1159.27,1159.27,1190.68,1155.47,1176.69,5748420000.0
2011-08-26,1176.8,1176.8,1181.23,1135.91,1158.85,5035320000.0
2011-08-29,1210.08,1210.08,1210.28,1177.91,1177.91,4228070000.0
2011-08-30,1212.92,1212.92,1220.1,1195.77,1209.76,4572570000.0
2011-08-31,1218.89,1218.89,1230.71,1209.35,1213.0,5267840000.0
2011-09-01,1204.42,1204.42,1229.29,1203.85,1219.12,4780410000.0
2011-09-02,1173.97,1173.97,1203.9,1170.56,1203.9,4401740000.0
2011-09-06,1165.24,1165.24,1173.97,1140.13,1173.97,5103980000.0
2011-09-07,1198.62,1198.62,1198.62,1165.85,1165.85,4441040000.0
2011-09-08,1185.9,1185.9,1204.4,1183.34,1197.98,4465170000.0
2011-09-09,1154.23,1154.23,1185.37,1148.37,1185.37,4586370000.0
2011-09-12,1162.27,1162.27,1162.52,1136.07,1153.5,5168550000.0
2011-09-13,1172.87,1172.87,1176.41,1157.44,1162.59,4681370000.0
2011-09-14,1188.68,1188.68,1202.38,1162.73,1173.32,4986740000.0
2011-09-15,1209.11,1209.11,1209.11,1189.44,1189.44,4479730000.0
2011-09-16,1216.01,1216.01,1220.06,1204.46,1209.21,5248890000.0
2011-09-19,1204.09,1204.09,1214.99,1188.36,1214.99,4254190000.0
2011-09-20,1202.09,1202.09,1220.39,1201.29,1204.5,4315610000.0
2011-09-21,1166.76,1166.76,1206.3,1166.21,1203.63,4728550000.0
2011-09-22,1129.56,1129.56,1164.55,1114.22,1164.55,6703140000.0
2011-09-23,1136.43,1136.43,1141.72,1121.36,1128.82,5639930000.0
2011-09-26,1162.95,1162.95,1164.19,1131.07,1136.91,4762830000.0
2011-09-27,1175.38,1175.38,1195.86,1163.32,1163.32,5548130000.0
2011-09-28,1151.06,1151.06,1184.71,1150.4,1175.39,4787920000.0
2011-09-29,1160.4,1160.4,1175.87,1139.93,1151.74,5285740000.0
2011-09-30,1131.42,1131.42,1159.93,1131.34,1159.93,4416790000.0
2011-10-03,1099.23,1099.23,1138.99,1098.92,1131.21,5670340000.0
2011-10-04,1123.95,1123.95,1125.12,1074.77,1097.42,3714670000.0
2011-10-05,1144.03,1144.03,1146.07,1115.68,1124.03,2510620000.0
2011-10-06,1164.97,1164.97,1165.55,1134.95,1144.11,5098330000.0
2011-10-07,1155.46,1155.46,1171.4,1150.26,1165.03,5580380000.0
